route_number,stop_index,stop_name,hour,minutes
299,21,ესმა ონიანის ქუჩა - [889],18,00 10 20 30 40 50
299,21,ესმა ონიანის ქუჩა - [889],19,00 10 20 30 40 50
299,21,ესმა ონიანის ქუჩა - [889],20,00 10 20 30 40 50
299,21,ესმა ონიანის ქუჩა - [889],21,00 10 20 30 40 50
299,21,ესმა ონიანის ქუჩა - [889],22,00 10 20 30 40 50
299,22,მიხეილ ჭიაურელის ქუჩა - [2247],6,00 10 20 30 40 50
299,22,მიხეილ ჭიაურელის ქუჩა - [2247],7,00 10 20 30 40 50
299,22,მიხეილ ჭიაურელის ქუჩა - [2247],8,00 10 20 30 40 50
299,22,მიხეილ ჭიაურელის ქუჩა - [2247],9,00 10 20 30 40 50
299,22,მიხეილ ჭიაურელის ქუჩა - [2247],10,00 10 20 30 40 50
299,22,მიხეილ ჭიაურელის ქუჩა - [2247],11,00 10 20 30 40 50
299,22,მიხეილ ჭიაურელის ქუჩა - [2247],12,00 10 20 30 40 50
299,22,მიხეილ ჭიაურელის ქუჩა - [2247],13,00 10 20 30 40 50
299,22,მიხეილ ჭიაურელის ქუჩა - [2247],14,00 10 20 30 40 50
299,22,მიხეილ ჭიაურელის ქუჩა - [2247],15,00 10 20 30 40 50
299,22,მიხეილ ჭიაურელის ქუჩა - [2247],16,00 10 20 30 40 50
299,22,მიხეილ ჭიაურელის ქუჩა - [2247],17,00 10 20 30 40 50
299,22,მიხეილ ჭიაურელის ქუჩა - [2247],18,00 10 20 30 40 50
299,22,მიხეილ ჭიაურელის ქუჩა - [2247],19,00 10 20 30 40 50
299,22,მიხეილ ჭიაურელის ქუჩა - [2247],20,00 10 20 30 40 50
299,22,მიხეილ ჭიაურელის ქუჩა - [2247],21,00 10 20 30 40 50
299,22,მიხეილ ჭიაურელის ქუჩა - [2247],22,00 10 20 30 40 50
299,23,კონსტანტინე ჩაჩავას ქუჩა - [890],6,00 10 20 30 40 50
299,23,კონსტანტინე ჩაჩავას ქუჩა - [890],7,00 10 20 30 40 50
299,23,კონსტანტინე ჩაჩავას ქუჩა - [890],8,00 10 20 30 40 50
299,23,კონსტანტინე ჩაჩავას ქუჩა - [890],9,00 10 20 30 40 50
299,23,კონსტანტინე ჩაჩავას ქუჩა - [890],10,00 10 20 30 40 50
299,23,კონსტანტინე ჩაჩავას ქუჩა - [890],11,00 10 20 30 40 50
299,23,კონსტანტინე ჩაჩავას ქუჩა - [890],12,00 10 20 30 40 50
299,23,კონსტანტინე ჩაჩავას ქუჩა - [890],13,00 10 20 30 40 50
299,23,კონსტანტინე ჩაჩავას ქუჩა - [890],14,00 10 20 30 40 50
299,23,კონსტანტინე ჩაჩავას ქუჩა - [890],15,00 10 20 30 40 50
299,23,კონსტანტინე ჩაჩავას ქუჩა - [890],16,00 10 20 30 40 50
299,23,კონსტანტინე ჩაჩავას ქუჩა - [890],17,00 10 20 30 40 50
299,23,კონსტანტინე ჩაჩავას ქუჩა - [890],18,00 10 20 30 40 50
299,23,კონსტანტინე ჩაჩავას ქუჩა - [890],19,00 10 20 30 40 50
299,23,კონსტანტინე ჩაჩავას ქუჩა - [890],20,00 10 20 30 40 50
299,23,კონსტანტინე ჩაჩავას ქუჩა - [890],21,00 10 20 30 40 50
299,23,კონსტანტინე ჩაჩავას ქუჩა - [890],22,00 10 20 30 40 50
299,24,ინფექციური საავადმყოფო - [892],6,00 10 20 30 40 50
299,24,ინფექციური საავადმყოფო - [892],7,00 10 20 30 40 50
299,24,ინფექციური საავადმყოფო - [892],8,00 10 20 30 40 50
299,24,ინფექციური საავადმყოფო - [892],9,00 10 20 30 40 50
299,24,ინფექციური საავადმყოფო - [892],10,00 10 20 30 40 50
299,24,ინფექციური საავადმყოფო - [892],11,00 10 20 30 40 50
299,24,ინფექციური საავადმყოფო - [892],12,00 10 20 30 40 50
299,24,ინფექციური საავადმყოფო - [892],13,00 10 20 30 40 50
299,24,ინფექციური საავადმყოფო - [892],14,00 10 20 30 40 50
299,24,ინფექციური საავადმყოფო - [892],15,00 10 20 30 40 50
299,24,ინფექციური საავადმყოფო - [892],16,00 10 20 30 40 50
299,24,ინფექციური საავადმყოფო - [892],17,00 10 20 30 40 50
299,24,ინფექციური საავადმყოფო - [892],18,00 10 20 30 40 50
299,24,ინფექციური საავადმყოფო - [892],19,00 10 20 30 40 50
299,24,ინფექციური საავადმყოფო - [892],20,00 10 20 30 40 50
299,24,ინფექციური საავადმყოფო - [892],21,00 10 20 30 40 50
299,24,ინფექციური საავადმყოფო - [892],22,00 10 20 30 40 50
299,25,საავადმყოფოების კომპლექსი - [2293],6,00 10 20 30 40 50
299,25,საავადმყოფოების კომპლექსი - [2293],7,00 10 20 30 40 50
299,25,საავადმყოფოების კომპლექსი - [2293],8,00 10 20 30 40 50
299,25,საავადმყოფოების კომპლექსი - [2293],9,00 10 20 30 40 50
299,25,საავადმყოფოების კომპლექსი - [2293],10,00 10 20 30 40 50
299,25,საავადმყოფოების კომპლექსი - [2293],11,00 10 20 30 40 50
299,25,საავადმყოფოების კომპლექსი - [2293],12,00 10 20 30 40 50
299,25,საავადმყოფოების კომპლექსი - [2293],13,00 10 20 30 40 50
299,25,საავადმყოფოების კომპლექსი - [2293],14,00 10 20 30 40 50
299,25,საავადმყოფოების კომპლექსი - [2293],15,00 10 20 30 40 50
299,25,საავადმყოფოების კომპლექსი - [2293],16,00 10 20 30 40 50
299,25,საავადმყოფოების კომპლექსი - [2293],17,00 10 20 30 40 50
299,25,საავადმყოფოების კომპლექსი - [2293],18,00 10 20 30 40 50
299,25,საავადმყოფოების კომპლექსი - [2293],19,00 10 20 30 40 50
299,25,საავადმყოფოების კომპლექსი - [2293],20,00 10 20 30 40 50
299,25,საავადმყოფოების კომპლექსი - [2293],21,00 10 20 30 40 50
299,25,საავადმყოფოების კომპლექსი - [2293],22,00 10 20 30 40 50
300,1,ზაარბრიუკენის მოედანი - [865],6,00 10 20 30 40 50
300,1,ზაარბრიუკენის მოედანი - [865],7,00 10 20 30 40 50
300,1,ზაარბრიუკენის მოედანი - [865],8,00 10 20 30 40 50
300,1,ზაარბრიუკენის მოედანი - [865],9,00 10 20 30 40 50
300,1,ზაარბრიუკენის მოედანი - [865],10,00 10 20 30 40 50
300,1,ზაარბრიუკენის მოედანი - [865],11,00 10 20 30 40 50
300,1,ზაარბრიუკენის მოედანი - [865],12,00 10 20 30 40 50
300,1,ზაარბრიუკენის მოედანი - [865],13,00 10 20 30 40 50
300,1,ზაარბრიუკენის მოედანი - [865],14,00 10 20 30 40 50
300,1,ზაარბრიუკენის მოედანი - [865],15,00 10 20 30 40 50
300,1,ზაარბრიუკენის მოედანი - [865],16,00 10 20 30 40 50
300,1,ზაარბრიუკენის მოედანი - [865],17,00 10 20 30 40 50
300,1,ზაარბრიუკენის მოედანი - [865],18,00 10 20 30 40 50
300,1,ზაარბრიუკენის მოედანი - [865],19,00 10 20 30 40 50
300,1,ზაარბრიუკენის მოედანი - [865],20,00 10 20 30 40 50
300,1,ზაარბრიუკენის მოედანი - [865],21,00 10 20 30 40 50
300,1,ზაარბრიუკენის მოედანი - [865],22,00 10 20 30 40 50
300,2,ივანე ჯავახიშვილის ქუჩა - [3414],6,00 10 20 30 40 50
300,2,ივანე ჯავახიშვილის ქუჩა - [3414],7,00 10 20 30 40 50
300,2,ივანე ჯავახიშვილის ქუჩა - [3414],8,00 10 20 30 40 50
300,2,ივანე ჯავახიშვილის ქუჩა - [3414],9,00 10 20 30 40 50
300,2,ივანე ჯავახიშვილის ქუჩა - [3414],10,00 10 20 30 40 50
300,2,ივანე ჯავახიშვილის ქუჩა - [3414],11,00 10 20 30 40 50
300,2,ივანე ჯავახიშვილის ქუჩა - [3414],12,00 10 20 30 40 50
300,2,ივანე ჯავახიშვილის ქუჩა - [3414],13,00 10 20 30 40 50
300,2,ივანე ჯავახიშვილის ქუჩა - [3414],14,00 10 20 30 40 50
300,2,ივანე ჯავახიშვილის ქუჩა - [3414],15,00 10 20 30 40 50
300,2,ივანე ჯავახიშვილის ქუჩა - [3414],16,00 10 20 30 40 50
300,2,ივანე ჯავახიშვილის ქუჩა - [3414],17,00 10 20 30 40 50
300,2,ივანე ჯავახიშვილის ქუჩა - [3414],18,00 10 20 30 40 50
300,2,ივანე ჯავახიშვილის ქუჩა - [3414],19,00 10 20 30 40 50
300,2,ივანე ჯავახიშვილის ქუჩა - [3414],20,00 10 20 30 40 50
300,2,ივანე ჯავახიშვილის ქუჩა - [3414],21,00 10 20 30 40 50
300,2,ივანე ჯავახიშვილის ქუჩა - [3414],22,00 10 20 30 40 50
300,3,ლონდონის პარკი - [1725],6,00 10 20 30 40 50
300,3,ლონდონის პარკი - [1725],7,00 10 20 30 40 50
300,3,ლონდონის პარკი - [1725],8,00 10 20 30 40 50
300,3,ლონდონის პარკი - [1725],9,00 10 20 30 40 50
300,3,ლონდონის პარკი - [1725],10,00 10 20 30 40 50
300,3,ლონდონის პარკი - [1725],11,00 10 20 30 40 50
300,3,ლონდონის პარკი - [1725],12,00 10 20 30 40 50
300,3,ლონდონის პარკი - [1725],13,00 10 20 30 40 50
300,3,ლონდონის პარკი - [1725],14,00 10 20 30 40 50
300,3,ლონდონის პარკი - [1725],15,00 10 20 30 40 50
300,3,ლონდონის პარკი - [1725],16,00 10 20 30 40 50
300,3,ლონდონის პარკი - [1725],17,00 10 20 30 40 50
300,3,ლონდონის პარკი - [1725],18,00 10 20 30 40 50
300,3,ლონდონის პარკი - [1725],19,00 10 20 30 40 50
300,3,ლონდონის პარკი - [1725],20,00 10 20 30 40 50
300,3,ლონდონის პარკი - [1725],21,00 10 20 30 40 50
300,3,ლონდონის პარკი - [1725],22,00 10 20 30 40 50
300,4,გიორგი ჩიტაიას მოედანი - [3413],6,00 10 20 30 40 50
300,4,გიორგი ჩიტაიას მოედანი - [3413],7,00 10 20 30 40 50
300,4,გიორგი ჩიტაიას მოედანი - [3413],8,00 10 20 30 40 50
300,4,გიორგი ჩიტაიას მოედანი - [3413],9,00 10 20 30 40 50
300,4,გიორგი ჩიტაიას მოედანი - [3413],10,00 10 20 30 40 50
300,4,გიორგი ჩიტაიას მოედანი - [3413],11,00 10 20 30 40 50
300,4,გიორგი ჩიტაიას მოედანი - [3413],12,00 10 20 30 40 50
300,4,გიორგი ჩიტაიას მოედანი - [3413],13,00 10 20 30 40 50
300,4,გიორგი ჩიტაიას მოედანი - [3413],14,00 10 20 30 40 50
